date,label,sst_c,MMM,SSTA,HotSpot,DHW,risk_tier,chlor_a,kd490_proxy,CSI
2012-04-12,Havelock,30.324609375000023,30.39821597828587,0.0411376953125,-0.073606603285846,0.0,No Stress,0.3755797382536645,1.209200263954595,0.19699460692517692
2012-04-19,Havelock,30.485650634765648,30.39821597828587,-0.08283805847167969,0.087434656479779,0.087434656479779,Watch,0.4510743084325117,1.1438891540613438,0.20538815719051295
2012-04-26,Havelock,30.494470214843716,30.39821597828587,-0.15504074096685017,0.09625423655784715,0.18368889303762614,Watch,0.5023029361836797,1.1250473948981528,0.22327210320091936
2012-05-03,Havelock,30.135949707031273,30.39821597828587,-0.43152809143065696,-0.262266271254596,0.18368889303762614,No Stress,,,
2012-05-10,Havelock,30.166650390625023,30.39821597828587,-0.4014263153076101,-0.231565587660846,0.18368889303762614,No Stress,,,
2012-05-17,Havelock,29.556878662109398,30.39821597828587,-0.5130119323730398,-0.841337316176471,0.18368889303762614,No Stress,,,
2012-05-24,Havelock,29.144250488281273,30.39821597828587,-0.5154151916503906,-1.253965490004596,0.18368889303762614,No Stress,,,
2012-05-31,Havelock,29.000421142578148,30.39821597828587,-0.6037197113037109,-1.397794835707721,0.18368889303762614,No Stress,,,
2012-06-07,Havelock,28.898583984375023,30.39821597828587,-0.5688114166259766,-1.499631993910846,0.18368889303762614,No Stress,,,
2012-06-14,Havelock,28.702020263671898,30.39821597828587,-0.5614261627197266,-1.696195714613971,0.18368889303762614,No Stress,,,
2012-06-21,Havelock,28.237512207031273,30.39821597828587,-0.6382961273193217,-2.160703771254596,0.18368889303762614,No Stress,,,
2012-06-28,Havelock,27.990899658203148,30.39821597828587,-0.6810512542724574,-2.407316320082721,0.18368889303762614,No Stress,0.752010703086853,1.1303809042329898,0.3034295943238754
2012-07-05,Havelock,28.469750976562523,30.39821597828587,-0.1260452270507777,-1.928465001723346,0.18368889303762614,No Stress,,,
2012-07-12,Havelock,28.587945556640648,30.39821597828587,-0.14037513732909446,-1.810270421645221,0.09625423655784715,No Stress,,,
2012-07-19,Havelock,28.574761962890648,30.39821597828587,-0.11456871032714844,-1.823454015395221,0.0,No Stress,0.502170741558075,1.1457057528062846,0.1866505170019239
2012-07-26,Havelock,28.604608154296898,30.39821597828587,0.02089500427246449,-1.793607823988971,0.0,No Stress,,,
2012-08-02,Havelock,28.499627685546898,30.39821597828587,0.0512161254882848,-1.898588292738971,0.0,No Stress,1.027256839940337,0.9753464267707842,0.33175950966804324
2012-08-09,Havelock,28.466119384765648,30.39821597828587,0.10942459106446023,-1.932096593520221,0.0,No Stress,,,
2012-08-16,Havelock,28.040551757812523,30.39821597828587,-0.3597564697265625,-2.357664220473346,0.0,No Stress,,,
2012-08-23,Havelock,28.135552978515648,30.39821597828587,-0.44042396545410156,-2.262662999770221,0.0,No Stress,,,
2012-08-30,Havelock,28.109002685546898,30.39821597828587,-0.5086784362792933,-2.289213292738971,0.0,No Stress,,,
2012-09-06,Havelock,27.927178955078148,30.39821597828587,-0.7111473083496058,-2.471037023207721,0.0,No Stress,,,
2012-09-13,Havelock,27.479730224609398,30.39821597828587,-0.9920310974121094,-2.918485753676471,0.0,No Stress,,,
2012-09-20,Havelock,27.922113037109398,30.39821597828587,-0.6315193176269425,-2.476102941176471,0.0,No Stress,,,
2012-09-27,Havelock,28.114648437500023,30.39821597828587,-0.6175422668456925,-2.283567540785846,0.0,No Stress,,,
2012-10-04,Havelock,28.512902832031273,30.39821597828587,-0.2603054046630824,-1.885313146254596,0.0,No Stress,,,
2012-10-11,Havelock,29.156579589843716,30.39821597828587,0.25756645202631745,-1.2416363884421528,0.0,No Stress,,,
2012-10-18,Havelock,29.074639892578148,30.39821597828587,0.0406036376953125,-1.323576085707721,0.0,No Stress,,,
2012-10-25,Havelock,28.841851806640648,30.39821597828587,-0.3362388610839808,-1.556364171645221,0.0,No Stress,,,
2012-11-01,Havelock,29.532189941406273,30.39821597828587,0.36340904235839844,-0.866026036879596,0.0,No Stress,0.3034854479458021,1.186349748220607,0.1932719577501487
2012-11-08,Havelock,29.564202880859398,30.39821597828587,0.598226547241218,-0.834013097426471,0.0,No Stress,,,
2012-11-15,Havelock,29.033654785156273,30.39821597828587,0.11061477661133168,-1.364561193129596,0.0,No Stress,,,
2012-11-22,Havelock,29.011712646484398,30.39821597828587,0.10427474975585938,-1.386503331801471,0.0,No Stress,0.2897927854336848,1.1641390103621365,0.18965353679509683
2012-11-29,Havelock,28.648248291015648,30.39821597828587,-0.05438041687011719,-1.749967687270221,0.0,No Stress,0.3557173703008026,1.1293830507481484,0.183991334423363
2012-12-06,Havelock,28.890008544921898,30.39821597828587,0.29770469665527344,-1.508207433363971,0.0,No Stress,0.3352770828232,1.1394921382434944,0.18563823756826064
2012-12-13,Havelock,28.739556884765648,30.39821597828587,0.288177490234375,-1.658659093520221,0.0,No Stress,0.4027370522777597,1.0993275538623004,0.17909489917482516
2012-12-20,Havelock,28.703576660156273,30.39821597828587,0.4359016418457031,-1.694639318129596,0.0,No Stress,0.4167727413867469,1.0837481809354896,0.17655681467605014
2012-12-27,Havelock,28.445428466796898,30.39821597828587,0.3840217590332031,-1.952787511488971,0.0,No Stress,0.4314554911533385,1.0873942575809161,0.1771508084560679
2013-01-03,Havelock,28.371606445312523,30.39821597828587,0.42133140563964844,-2.026609532973346,0.0,No Stress,0.4367631996164516,1.1254387514877064,0.18334875626193842
2013-01-10,Havelock,28.046777343750023,30.39821597828587,0.1957321166992223,-2.351438634535846,0.0,No Stress,0.4140952298274407,1.158598158243598,0.1887508592009386
2013-01-17,Havelock,28.246972656250023,30.39821597828587,0.4223976135253942,-2.151243322035846,0.0,No Stress,0.5441251352619388,1.056815367568045,0.18078379074472567
2013-01-24,Havelock,28.172265625000023,30.39821597828587,0.3443565368652379,-2.225950353285846,0.0,No Stress,0.5256885633427639,1.0516373693456609,0.17367242964702037
2013-01-31,Havelock,28.255975341796898,30.39821597828587,0.4303150177001953,-2.142240636488971,0.0,No Stress,0.4257766239366422,1.1215975972268628,0.18272298177585025
2013-02-07,Havelock,28.546563720703148,30.39821597828587,0.5385856628417969,-1.851652257582721,0.0,No Stress,0.5785546257721921,1.0447727055408593,0.19052671958498515
2013-02-14,Havelock,28.925622558593716,30.39821597828587,0.7129325866698686,-1.4725934196921528,0.0,No Stress,0.4523889848530122,1.1060512365589212,0.18019027540769056
2013-02-21,Havelock,28.863610839843716,30.39821597828587,0.5196590423583451,-1.5346051384421528,0.0,No Stress,0.3136135374684287,1.2496076782214154,0.2035775054967687
2013-02-28,Havelock,29.116448974609398,30.39821597828587,0.5272541046142649,-1.281767003676471,0.0,No Stress,0.8783077816419963,0.9704080734409355,0.2803174558276459
2013-03-07,Havelock,29.318475341796898,30.39821597828587,0.48740577697754617,-1.079740636488971,0.0,No Stress,0.3982313710154705,1.147750458362604,0.18698362639608457
2013-03-14,Havelock,29.425042724609398,30.39821597828587,0.3260192871093821,-0.973173253676471,0.0,No Stress,0.549243636795732,1.0934597892956406,0.18849376199556767
2013-03-21,Havelock,29.693353271484398,30.39821597828587,0.36496353149414773,-0.704862706801471,0.0,No Stress,0.4085397104649967,1.1433300684747183,0.18626348681757324
2013-03-28,Havelock,29.736138916015648,30.39821597828587,0.07327079772949574,-0.662077062270221,0.0,No Stress,0.4836051956379927,1.1207051307300366,0.18257758726017162
2013-04-04,Havelock,29.903497314453148,30.39821597828587,-0.1186676025390554,-0.494718663832721,0.0,No Stress,0.3487651088610797,1.2074905303200636,0.1967160688572313
2013-04-11,Havelock,30.090112304687523,30.39821597828587,-0.193359375,-0.308103673598346,0.0,No Stress,0.3706517775708451,1.2241944031137997,0.19943734915564
2013-04-18,Havelock,30.426263427734398,30.39821597828587,-0.1422252655029297,0.028047449448528994,0.028047449448528994,Watch,0.3742693270208271,1.1950031936076104,0.20078734693377998
2013-04-25,Havelock,30.600152587890648,30.39821597828587,-0.04935836791991832,0.201936609604779,0.229984059053308,Watch,0.2983902250828386,1.2235062117928595,0.24939029947727678
2013-05-02,Havelock,30.697595214843716,30.39821597828587,0.1301174163817862,0.29937923655784715,0.5293632956111551,Watch,0.2295983135700225,1.2682297490824477,0.3218480035925962
2013-05-09,Havelock,30.482141113281273,30.39821597828587,-0.08593559265136008,0.083925134995404,0.6132884306065591,Watch,0.3441774676675382,1.1814467421024328,0.325979514541942
2013-05-16,Havelock,29.864404296875023,30.39821597828587,-0.20548629760741477,-0.533811681410846,0.6132884306065591,No Stress,,,
2013-05-23,Havelock,29.254022216796898,30.39821597828587,-0.4056434631347656,-1.144193761488971,0.6132884306065591,No Stress,,,
2013-05-30,Havelock,28.844110107421898,30.39821597828587,-0.7600307464599609,-1.554105870863971,0.6132884306065591,No Stress,,,
2013-06-06,Havelock,28.937890625000023,30.39821597828587,-0.5295047760009766,-1.460325353285846,0.6132884306065591,No Stress,,,
2013-06-13,Havelock,28.878778076171898,30.39821597828587,-0.38466835021972656,-1.519437902113971,0.6132884306065591,No Stress,,,
2013-06-20,Havelock,28.391442871093716,30.39821597828587,-0.48436546325687857,-2.006773107192153,0.6132884306065591,No Stress,,,
2013-06-27,Havelock,28.268487548828148,30.39821597828587,-0.4034633636474574,-2.129728429457721,0.6132884306065591,No Stress,,,
2013-07-04,Havelock,27.958551025390648,30.39821597828587,-0.6372451782226527,-2.439664952895221,0.6132884306065591,No Stress,,,
2013-07-11,Havelock,27.979638671875023,30.39821597828587,-0.7486820220947195,-2.418577306410846,0.5852409811580301,No Stress,,,
2013-07-18,Havelock,28.221185302734398,30.39821597828587,-0.46814537048339844,-2.177030675551471,0.38330437155325114,No Stress,,,
2013-07-25,Havelock,28.159906005859398,30.39821597828587,-0.4238071441650355,-2.238309972426471,0.083925134995404,No Stress,,,
2013-08-01,Havelock,28.059289550781273,30.39821597828587,-0.3891220092773402,-2.338926427504596,0.0,No Stress,0.5338118672370911,1.1408727683438473,0.19097169086264223
2013-08-08,Havelock,28.406579589843716,30.39821597828587,0.04988479614252839,-1.9916363884421528,0.0,No Stress,,,
2013-08-15,Havelock,28.174188232421898,30.39821597828587,-0.2261199951171875,-2.224027745863971,0.0,No Stress,0.5100599597376514,1.0869630714058653,0.17708056256413607
2013-08-22,Havelock,28.168969726562523,30.39821597828587,-0.40700721740722656,-2.229246251723346,0.0,No Stress,,,
2013-08-29,Havelock,28.334436035156273,30.39821597828587,-0.2832450866699183,-2.063779943129596,0.0,No Stress,,,
2013-09-05,Havelock,28.666070556640648,30.39821597828587,0.027744293212894178,-1.732145421645221,0.0,No Stress,0.3253410160541534,1.1787656889607054,0.19203641487330916
2013-09-12,Havelock,28.562890625000023,30.39821597828587,0.09112930297851562,-1.835325353285846,0.0,No Stress,,,
2013-09-19,Havelock,28.282861328125023,30.39821597828587,-0.27077102661131747,-2.115354650160846,0.0,No Stress,,,
2013-09-26,Havelock,28.312310791015648,30.39821597828587,-0.41987991333006747,-2.085905187270221,0.0,No Stress,,,
2013-10-03,Havelock,28.308618164062523,30.39821597828587,-0.4645900726318324,-2.089597814223346,0.0,No Stress,,,
2013-10-10,Havelock,28.353448486328148,30.39821597828587,-0.5455646514892507,-2.044767491957721,0.0,No Stress,,,
2013-10-17,Havelock,28.591668701171898,30.39821597828587,-0.4423675537109375,-1.806547277113971,0.0,No Stress,0.4435130256831511,1.1180509939237047,0.18214519350995934
2013-10-24,Havelock,28.987847900390648,30.39821597828587,-0.19024276733398082,-1.410368077895221,0.0,No Stress,,,
2013-10-31,Havelock,29.135797119140648,30.39821597828587,-0.03298377990722656,-1.262418859145221,0.0,No Stress,0.3283200860023498,1.2474934114383198,0.20323306366501726
2013-11-07,Havelock,28.911218261718773,30.39821597828587,-0.05475807189940696,-1.486997716567096,0.0,No Stress,,,
2013-11-14,Havelock,28.560479736328148,30.39821597828587,-0.3625602722167933,-1.837736241957721,0.0,No Stress,1.0015561065431369,0.8845126685751461,0.3082241362978617
2013-11-21,Havelock,28.337365722656273,30.39821597828587,-0.5700721740722656,-2.060850255629596,0.0,No Stress,,,
2013-11-28,Havelock,28.271051025390648,30.39821597828587,-0.4315776824951172,-2.127164952895221,0.0,No Stress,0.3856325664487824,1.1425370112693518,0.18613428738130333
2013-12-05,Havelock,28.314202880859398,30.39821597828587,-0.27810096740722656,-2.084013097426471,0.0,No Stress,0.2713993191719055,1.2006721566185032,0.19560526621581023
2013-12-12,Havelock,28.270715332031273,30.39821597828587,-0.1806640625,-2.127500646254596,0.0,No Stress,0.2527060806751251,1.1791374128574998,0.19209697357902283
2013-12-19,Havelock,28.066369628906273,30.39821597828587,-0.20130538940429688,-2.331846349379596,0.0,No Stress,,,
2013-12-26,Havelock,27.654748535156273,30.39821597828587,-0.4066581726074219,-2.743467443129596,0.0,No Stress,,,
2014-01-02,Havelock,27.656488037109398,30.39821597828587,-0.29378700256347656,-2.741727941176471,0.0,No Stress,0.3884409242936738,1.118692456749597,0.18224969623048515
2014-01-09,Havelock,27.744439697265648,30.39821597828587,-0.1066055297851527,-2.653776281020221,0.0,No Stress,0.5674563794901172,1.0453983418220685,0.18685562384217033
2014-01-16,Havelock,27.497583007812523,30.39821597828587,-0.3269920349121058,-2.900632970473346,0.0,No Stress,0.5879949072553469,1.0374425726241883,0.19254191403429152
2014-01-23,Havelock,27.332940673828148,30.39821597828587,-0.4949684143066371,-3.065275304457721,0.0,No Stress,0.780076817995837,0.9745222640857597,0.24759257936214538
2014-01-30,Havelock,27.432916259765648,30.39821597828587,-0.3927440643310547,-2.965299718520221,0.0,No Stress,0.3487159747706041,1.178644219743714,0.19201662594225444
2014-02-06,Havelock,27.384759521484398,30.39821597828587,-0.6232185363769531,-3.013456456801471,0.0,No Stress,0.4699965573228191,1.0947813276317446,0.17835425920311995
2014-02-13,Havelock,27.541741943359398,30.39821597828587,-0.6709480285644496,-2.856474034926471,0.0,No Stress,0.2871093366105677,1.1792955361918382,0.19212273394727797
2014-02-20,Havelock,27.777215576171898,30.39821597828587,-0.566736221313473,-2.621000402113971,0.0,No Stress,0.2798006346882331,1.2299742176961395,0.20037895687413712
2014-02-27,Havelock,28.156915283203148,30.39821597828587,-0.4322795867919851,-2.241300695082721,0.0,No Stress,0.4462094938382507,1.0886368888465912,0.17735324941231945
2014-03-06,Havelock,28.309228515625023,30.39821597828587,-0.5218410491943288,-2.088987462660846,0.0,No Stress,0.4056478657719782,1.1729036642130792,0.19108141403898282
2014-03-13,Havelock,28.630670166015648,30.39821597828587,-0.4683532714843679,-1.767545812270221,0.0,No Stress,0.5294445471497635,1.0765801198510436,0.1790128360138446
2014-03-20,Havelock,29.147790527343716,30.39821597828587,-0.1805992126465341,-1.2504254509421528,0.0,No Stress,0.4912788507499765,1.1136729836502688,0.181431958127336
2014-03-27,Havelock,29.509698486328148,30.39821597828587,-0.15316963195800426,-0.888517491957721,0.0,No Stress,0.4476740916650142,1.132506230799379,0.18450014147947177
2014-04-03,Havelock,29.668267822265648,30.39821597828587,-0.3538970947265554,-0.729948156020221,0.0,No Stress,,,
2014-04-10,Havelock,29.881372070312523,30.39821597828587,-0.402099609375,-0.516843907973346,0.0,No Stress,0.4482802683690627,1.129035315538943,0.18393468378997044
2014-04-17,Havelock,30.345178222656273,30.39821597828587,-0.2233104705810547,-0.053037755629596006,0.0,No Stress,0.6537935647345682,1.051962276243149,0.21727663361418892
2014-04-24,Havelock,30.844476318359398,30.39821597828587,0.19496536254883168,0.446260340073529,0.446260340073529,Watch,0.3139466643333435,1.2286544615915176,0.2973100463042814
2014-05-01,Havelock,30.831475830078148,30.39821597828587,0.26399803161621804,0.433259851792279,0.879520191865808,Watch,0.5055460441274707,1.1109271620306795,0.3724467507697662
2014-05-08,Havelock,30.813531494140648,30.39821597828587,0.24545478820801492,0.415315515854779,1.294835707720587,Watch,0.2969629359083111,1.2290929182150003,0.4821072429949773
2014-05-15,Havelock,30.168054199218773,30.39821597828587,0.09816360473633523,-0.230161779067096,1.294835707720587,No Stress,,,
2014-05-22,Havelock,29.510369873046898,30.39821597828587,-0.14929580688476562,-0.887846105238971,1.294835707720587,No Stress,0.3903773427009582,1.1601353786038173,0.4708731539733573
2014-05-29,Havelock,29.710717773437523,30.39821597828587,0.10657691955566406,-0.687498204848346,1.294835707720587,No Stress,0.4164505485369234,1.1330830882369118,0.4664659805165589
2014-06-05,Havelock,29.288018798828148,30.39821597828587,-0.17937660217285156,-1.110197179457721,1.294835707720587,No Stress,0.4532687898476918,1.1436089687238655,0.4681807847147382
2014-06-12,Havelock,28.917138671875023,30.39821597828587,-0.34630775451660156,-1.481077306410846,1.294835707720587,No Stress,,,
2014-06-19,Havelock,28.746423339843716,30.39821597828587,-0.12938499450687857,-1.6517926384421528,1.294835707720587,No Stress,1.0766506610291728,0.9495047016632217,0.6262136063885986
2014-06-26,Havelock,28.567437744140648,30.39821597828587,-0.10451316833495738,-1.830778234145221,1.294835707720587,No Stress,0.5468243360519409,1.0996368592936852,0.4705494705957921
2014-07-03,Havelock,28.619134521484398,30.39821597828587,0.023338317871097303,-1.779081456801471,1.294835707720587,No Stress,0.3827084600925445,1.1692490288835398,0.4723578873198717
2014-07-10,Havelock,28.489587402343716,30.39821597828587,-0.2387332916260263,-1.9086285759421528,1.294835707720587,No Stress,,,
2014-07-17,Havelock,28.245904541015648,30.39821597828587,-0.44342613220214844,-2.152311437270221,0.848575367647058,No Stress,,,
2014-07-24,Havelock,28.180902099609398,30.39821597828587,-0.4028110504150355,-2.217313878676471,0.415315515854779,No Stress,,,
2014-07-31,Havelock,28.336602783203148,30.39821597828587,-0.1118087768554652,-2.061613195082721,0.0,No Stress,,,
2014-08-07,Havelock,28.300958251953148,30.39821597828587,-0.05573654174803977,-2.097257726332721,0.0,No Stress,,,
2014-08-14,Havelock,28.498834228515648,30.39821597828587,0.0985260009765625,-1.899381749770221,0.0,No Stress,0.5927021917031735,1.0681278172484032,0.19914125746086953
2014-08-21,Havelock,28.945245361328148,30.39821597828587,0.36926841735839844,-1.452970616957721,0.0,No Stress,0.4968242645263672,1.1052561919687618,0.1800607522003318
2014-08-28,Havelock,28.579125976562523,30.39821597828587,-0.03855514526366832,-1.819090001723346,0.0,No Stress,,,
2014-09-04,Havelock,28.287591552734398,30.39821597828587,-0.3507347106933558,-2.110624425551471,0.0,No Stress,,,
2014-09-11,Havelock,28.283135986328148,30.39821597828587,-0.18862533569335938,-2.115079991957721,0.0,No Stress,0.9955854993656368,1.0049531313275433,0.32581566971448817
2014-09-18,Havelock,28.588708496093716,30.39821597828587,0.03507614135737569,-1.8095074821921528,0.0,No Stress,0.4036293970484311,1.1138928225153097,0.18146777276623127
2014-09-25,Havelock,29.277215576171898,30.39821597828587,0.5450248718261825,-1.121000402113971,0.0,No Stress,0.3675086825211485,1.1529552598375712,0.18783155692607928
2014-10-02,Havelock,28.959771728515648,30.39821597828587,0.18656349182129262,-1.438444249770221,0.0,No Stress,0.1695687770843505,1.233337616649503,0.20092689874489353
2014-10-09,Havelock,28.320397949218773,30.39821597828587,-0.5786151885986257,-2.077818029067096,0.0,No Stress,0.823392391204834,0.8724212990827598,0.24568478861043686
2014-10-16,Havelock,28.866387939453148,30.39821597828587,-0.1676483154296875,-1.531828038832721,0.0,No Stress,0.3169427185642475,1.1475942364949008,0.18695817580172178
2014-10-23,Havelock,29.394067382812523,30.39821597828587,0.21597671508789418,-1.004148595473346,0.0,No Stress,0.3944668383684438,1.128120075519537,0.18378557916831295
2014-10-30,Havelock,29.322198486328148,30.39821597828587,0.15341758728027344,-1.076017491957721,0.0,No Stress,0.4018650314954768,1.091189555736603,0.17776911238026505
2014-11-06,Havelock,28.769006347656273,30.39821597828587,-0.19696998596190696,-1.629209630629596,0.0,No Stress,0.400511578976653,1.11338230349283,0.1813846025113454
2014-11-13,Havelock,28.995111083984398,30.39821597828587,0.07207107543945668,-1.403104894301471,0.0,No Stress,0.2687422633171081,1.1897639179913904,0.19382817085398285
2014-11-20,Havelock,28.933587646484398,30.39821597828587,0.026149749755859375,-1.464628331801471,0.0,No Stress,0.4272486574328731,1.0677948704284106,0.17395781083344486
2014-11-27,Havelock,28.782006835937523,30.39821597828587,0.07937812805175781,-1.616209142348346,0.0,No Stress,0.3010248643200413,1.1859993943248597,0.19321488049831967
2014-12-04,Havelock,28.870660400390648,30.39821597828587,0.27835655212402344,-1.527555577895221,0.0,No Stress,0.2754770815372467,1.202844087914699,0.19595910235422068
2014-12-11,Havelock,28.875848388671898,30.39821597828587,0.424468994140625,-1.522367589613971,0.0,No Stress,,,
2014-12-18,Havelock,28.643823242187523,30.39821597828587,0.3761482238769531,-1.754392736098346,0.0,No Stress,0.3647758960723877,1.134466616605693,0.18481951407874125
2014-12-25,Havelock,28.380426025390648,30.39821597828587,0.3190193176269531,-2.017789952895221,0.0,No Stress,0.2935570329427718,1.1567372176319988,0.18844768753018973
2015-01-01,Havelock,28.337274169921898,30.39821597828587,0.38699913024902344,-2.060941808363971,0.0,No Stress,0.1844482123851776,1.2645058603343227,0.20600461506390824
2015-01-08,Havelock,28.087823486328148,30.39821597828587,0.2367782592773473,-2.310392491957721,0.0,No Stress,0.3551130791505178,1.12980476911833,0.1840600378855135
2015-01-15,Havelock,27.880029296875023,30.39821597828587,0.05545425415039418,-2.518186681410846,0.0,No Stress,0.2841680282253329,1.1919967634118427,0.1941919307033962
2015-01-22,Havelock,27.954858398437523,30.39821597828587,0.12694931030273793,-2.443357579848346,0.0,No Stress,0.4072687449120518,1.1111916769564874,0.18102772067273631
2015-01-29,Havelock,27.832696533203148,30.39821597828587,0.0070362091064453125,-2.565519445082721,0.0,No Stress,0.4025142000240533,1.114750795989531,0.1816075479154309
2015-02-05,Havelock,28.041253662109398,30.39821597828587,0.033275604248046875,-2.356962316176471,0.0,No Stress,0.3057893135045704,1.1879815627830932,0.19353780177772145
2015-02-12,Havelock,27.932763671875023,30.39821597828587,-0.2799263000488246,-2.465452306410846,0.0,No Stress,0.4724483562574687,1.0912596033690956,0.1777805240597364
2015-02-19,Havelock,28.103814697265648,30.39821597828587,-0.240137100219723,-2.294401281020221,0.0,No Stress,0.6149729376282198,1.0162863637752688,0.19826688750491517
2015-02-26,Havelock,28.542962646484398,30.39821597828587,-0.04623222351073508,-1.855253331801471,0.0,No Stress,0.5367241123515076,1.0690682949481551,0.18026386160405664
2015-03-05,Havelock,28.608605957031273,30.39821597828587,-0.22246360778807883,-1.789610021254596,0.0,No Stress,0.3710900440173009,1.142441429128378,0.1861187157949818
2015-03-12,Havelock,28.971124267578148,30.39821597828587,-0.1278991699218679,-1.427091710707721,0.0,No Stress,0.4519891505604153,1.1288728324952333,0.18390821316779002
2015-03-19,Havelock,29.054864501953148,30.39821597828587,-0.27352523803710227,-1.343351476332721,0.0,No Stress,0.3568603666623433,1.205615165362887,0.1964105472711112
2015-03-26,Havelock,29.307855224609398,30.39821597828587,-0.35501289367675426,-1.090360753676471,0.0,No Stress,0.4883109578698806,1.1195886734564475,0.18239570170463912
2015-04-02,Havelock,29.919244384765648,30.39821597828587,-0.1029205322265554,-0.478971593520221,0.0,No Stress,0.4371538236232697,1.1618420435985608,0.18927933073659753
2015-04-09,Havelock,29.891748046875023,30.39821597828587,-0.3917236328125,-0.506467931410846,0.0,No Stress,,,
2015-04-16,Havelock,30.322167968750023,30.39821597828587,-0.2463207244873047,-0.076048009535846,0.0,No Stress,0.55547407162736,1.0835616049429557,0.1889993502230896
2015-04-23,Havelock,30.833734130859398,30.39821597828587,0.18422317504883168,0.435518152573529,0.435518152573529,Watch,0.3988401679233826,1.1651503879275595,0.28462593938900627
2015-04-30,Havelock,30.957788085937523,30.39821597828587,0.39031028747559304,0.559572107651654,0.995090260225183,Watch,0.3569212432091052,1.2197305806034224,0.41533062261047554
2015-05-07,Havelock,31.454766845703148,30.39821597828587,0.8866901397705149,1.056550867417279,2.051641127642462,Watch,0.4649388897768799,1.1473897520517593,0.6335451558851466
2015-05-14,Havelock,30.643426513671898,30.39821597828587,0.5735359191894602,0.245210535386029,2.296851663028491,Watch,,,
2015-05-21,Havelock,29.464105224609398,30.39821597828587,-0.19556045532226562,-0.934110753676471,2.296851663028491,No Stress,,,
2015-05-28,Havelock,29.511041259765648,30.39821597828587,-0.09309959411621094,-0.887174718520221,2.296851663028491,No Stress,0.4300478571809633,1.1347379162000342,0.684863712128733
2015-06-04,Havelock,30.144921875000023,30.39821597828587,0.6775264739990234,-0.253294103285846,2.296851663028491,No Stress,0.2920359075069427,1.2043225075872606,0.6961999561215564
2015-06-11,Havelock,29.810571289062523,30.39821597828587,0.5471248626708984,-0.587644689223346,2.296851663028491,No Stress,,,
2015-06-18,Havelock,29.088220214843716,30.39821597828587,0.21241188049312143,-1.3099957634421528,2.296851663028491,No Stress,,,
2015-06-25,Havelock,28.728326416015648,30.39821597828587,0.056375503540042615,-1.669889562270221,2.296851663028491,No Stress,,,
2015-07-02,Havelock,28.729577636718773,30.39821597828587,0.1337814331054723,-1.668638341567096,2.296851663028491,No Stress,0.882603863597194,0.9848641659304108,0.784133062335585
2015-07-09,Havelock,28.801477050781273,30.39821597828587,0.07315635681153054,-1.596738927504596,2.296851663028491,No Stress,0.6079045534133911,1.0716640572984681,0.7048856346920775
2015-07-16,Havelock,28.737176513671898,30.39821597828587,0.04784584045410156,-1.661039464613971,1.861333510454962,No Stress,,,
2015-07-23,Havelock,28.864312744140648,30.39821597828587,0.2805995941162145,-1.533903234145221,1.301761402803308,No Stress,0.4896066784858703,1.1307702566516302,0.467596839491464
2015-07-30,Havelock,28.794000244140648,30.39821597828587,0.3455886840820348,-1.604215734145221,0.245210535386029,No Stress,,,
2015-08-06,Havelock,28.450006103515648,30.39821597828587,0.09331130981446023,-1.948209874770221,0.0,No Stress,,,
2015-08-13,Havelock,28.337640380859398,30.39821597828587,-0.0626678466796875,-2.060575597426471,0.0,No Stress,0.5281183583795696,1.0762250212732005,0.17850412745046335
2015-08-20,Havelock,28.584436035156273,30.39821597828587,0.008459091186523438,-1.813779943129596,0.0,No Stress,,,
2015-08-27,Havelock,28.443231201171898,30.39821597828587,-0.17444992065429332,-1.954984777113971,0.0,No Stress,,,
2015-09-03,Havelock,28.714562988281273,30.39821597828587,0.07623672485351918,-1.683652990004596,0.0,No Stress,,,
2015-09-10,Havelock,28.259637451171898,30.39821597828587,-0.21212387084960938,-2.138578527113971,0.0,No Stress,,,
2015-09-17,Havelock,28.381311035156273,30.39821597828587,-0.17232131958006747,-2.016904943129596,0.0,No Stress,0.780181627779459,0.978048940353626,0.2482027529557797
2015-09-24,Havelock,28.696954345703148,30.39821597828587,-0.03523635864256747,-1.701261632582721,0.0,No Stress,0.3926661014556885,1.1229482635006218,0.18294302305405513
2015-10-01,Havelock,28.603540039062523,30.39821597828587,-0.16966819763183238,-1.794675939223346,0.0,No Stress,,,
2015-10-08,Havelock,28.920098876953148,30.39821597828587,0.021085739135749293,-1.478117101332721,0.0,No Stress,0.4419770732613429,1.0797882818854727,0.17591169510398663
2015-10-15,Havelock,29.437738037109398,30.39821597828587,0.4037017822265625,-0.960477941176471,0.0,No Stress,0.3638309914441335,1.1445450492353786,0.18646142314334377
2015-10-22,Havelock,29.433343505859398,30.39821597828587,0.2552528381347692,-0.964872472426471,0.0,No Stress,0.5722850735938833,1.026038486728657,0.18534323822394666
2015-10-29,Havelock,29.240625000000023,30.39821597828587,0.07184410095214844,-1.157590978285846,0.0,No Stress,0.3117742836475372,1.1727706273679723,0.19105974058935696
2015-11-05,Havelock,29.184411621093716,30.39821597828587,0.2184352874755362,-1.2138043571921528,0.0,No Stress,0.4975427297913298,1.0787627835979638,0.1757446279621142
2015-11-12,Havelock,29.239556884765648,30.39821597828587,0.3165168762207067,-1.158659093520221,0.0,No Stress,0.2238677144050598,1.211301625721994,0.1973369463603525
